Date,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2019-05-07,1557187200000,172.98,182.76,167.89,169.18,732496.87861,1557273599999,129206700.1276838,208268,359208.70506,63321000.845897,0
2019-05-08,1557273600000,169.07,173.17,164.8,170.85,296436.29384,1557359999999,50312349.784776,108814,143905.37197,24437499.2547135,0
2019-05-09,1557360000000,170.88,173.88,166.57,170.9,284663.99456,1557446399999,48482365.5414184,111190,139490.30992,23762799.5699061,0
2019-05-10,1557446400000,170.96,176.7,168.46,172.91,425543.74021,1557532799999,73717438.6539584,142024,217209.97186,37614456.1038559,0
2019-05-11,1557532800000,172.92,205.23,172.92,190.2,885292.38389,1557619199999,167180496.7623297,246217,460145.37432,86846859.5315182,0
2019-05-12,1557619200000,190.2,204.32,181.0,188.11,823372.28148,1557705599999,157611011.7252508,228585,414771.2365,79418296.1144372,0
2019-05-13,1557705600000,188.07,206.87,185.32,195.84,669265.46524,1557791999999,131102303.1385697,190439,345029.21196,67607153.3601666,0
2019-05-14,1557792000000,195.83,219.81,194.19,216.4,864211.00603,1557878399999,179717430.3107268,248577,451375.98025,93947890.711338,0
2019-05-15,1557878400000,216.4,250.27,216.21,248.1,574697.29927,1557964799999,135054369.6175697,176272,300224.48606,70516284.6634335,0
2019-05-16,1557964800000,248.06,279.76,241.76,264.25,1733360.8936,1558051199999,452410350.051738,553635,896705.83686,234005191.9487448,0
2019-05-17,1558051200000,264.35,268.74,223.43,244.3,1529892.56898,1558137599999,366429299.2028029,517016,766433.52488,183703911.7478187,0
2019-05-18,1558137600000,244.31,248.0,230.62,233.6,673218.09982,1558223999999,160450040.8069193,236314,350733.36784,83590128.4964695,0
2019-05-19,1558224000000,233.57,264.0,231.77,259.51,823859.06342,1558310399999,207383027.82648367,285496,427121.32949,107527272.3628644,0
2019-05-20,1558310400000,259.37,259.49,238.0,250.37,666889.82241,1558396799999,165783106.0770302,246484,341913.40218,85002307.4212514,0
2019-05-21,1558396800000,250.48,262.0,246.06,253.43,580249.69753,1558483199999,146749988.2737374,229662,296180.05712,74931122.1641711,0
2019-05-22,1558483200000,253.35,260.18,239.63,243.64,592848.95605,1558569599999,149006735.6421766,208482,291969.97415,73414296.661463,0
2019-05-23,1558569600000,243.68,247.34,231.1,244.56,600193.89368,1558655999999,144051488.877393,198869,309885.62434,74420906.5862426,0
2019-05-24,1558656000000,244.63,254.35,241.54,248.87,447066.92596,1558742399999,111294049.3667149,171482,229477.2831,57122435.7670887,0
2019-05-25,1558742400000,248.84,257.33,247.22,250.22,332544.38731,1558828799999,83665127.8436946,125719,165867.00466,41743833.8803032,0
2019-05-26,1558828800000,250.17,269.4,245.11,264.45,450090.22324,1558915199999,115089467.7879579,159525,228355.77865,58341623.5535768,0
2019-05-27,1558915200000,264.35,279.59,260.0,270.53,635463.50204,1559001599999,170250734.8917526,246768,330156.0044,88481982.0563218,0
2019-05-28,1559001600000,270.7,275.95,264.45,271.03,409443.69364,1559087999999,110617403.6892461,181468,210233.09508,56815735.9432608,0
2019-05-29,1559088000000,271.08,274.04,260.05,268.83,383412.45769,1559174399999,102868997.4320186,173915,194501.87335,52207691.8054212,0
2019-05-30,1559174400000,268.92,288.62,240.14,254.56,1066279.49387,1559260799999,289930479.36211914,368300,538953.47484,146893725.3413905,0
2019-05-31,1559260800000,254.59,268.72,245.21,267.9,602153.87244,1559347199999,154783065.7707739,253604,313715.51397,80669442.7159888,0
2019-06-01,1559347200000,267.9,275.5,260.68,264.33,455676.98613,1559433599999,121851235.7591843,182844,244439.949,65355188.6778699,0
2019-06-02,1559433600000,264.33,273.2,263.2,268.88,301536.15062,1559519999999,80960737.4054672,138349,154397.78666,41448599.0159312,0
2019-06-03,1559520000000,268.87,270.0,248.0,249.91,397360.65275,1559606399999,103602836.6837421,193998,200720.66553,52390021.7871546,0
2019-06-04,1559606400000,250.02,251.67,234.39,241.39,633822.71246,1559692799999,154709331.2941874,270568,339927.90333,82990901.3957875,0
2019-06-05,1559692800000,241.46,250.41,237.37,245.63,335953.37927,1559779199999,81839286.6165841,173428,178579.70212,43520932.1046289,0
2019-06-06,1559779200000,245.62,250.66,235.01,248.76,297579.14734,1559865599999,72417630.0041218,146839,147753.23828,35979777.0270826,0
2019-06-07,1559865600000,248.77,253.28,243.46,248.77,353378.6568,1559951999999,87644279.2486556,149700,194475.01521,48168225.6295088,0
2019-06-08,1559952000000,248.78,250.53,240.37,243.25,188448.27748,1560038399999,46293916.7909609,108260,93452.11427,22960690.0146497,0
2019-06-09,1560038400000,243.33,244.53,226.56,230.98,316931.85638,1560124799999,74594101.4163109,147025,149751.60604,35315026.6119031,0
2019-06-10,1560124800000,231.02,247.45,227.03,246.51,314662.52637,1560211199999,75090336.6626488,162704,164859.97136,39325235.3464417,0
2019-06-11,1560211200000,246.61,247.8,236.49,244.29,237508.42798,1560297599999,57549753.7376492,133083,122937.01231,29783270.3057643,0
2019-06-12,1560297600000,244.36,261.87,242.2,261.15,336499.3016,1560383999999,84660448.5685657,171468,191035.62205,48123907.8695302,0
2019-06-13,1560384000000,261.13,262.98,253.69,254.67,291757.21635,1560470399999,75447391.0373403,159838,142504.2592,36847759.0683527,0
2019-06-14,1560470400000,254.67,264.26,251.75,262.47,327383.28236,1560556799999,84045849.5425799,175229,173197.96874,44485225.2570623,0
2019-06-15,1560556800000,262.48,272.27,260.61,267.82,286594.98029,1560643199999,76053046.5533358,146902,155140.46734,41182902.2071618,0
2019-06-16,1560643200000,267.78,277.06,263.31,267.73,458176.54236,1560729599999,123848161.4689518,206212,238873.01948,64581167.0934985,0
2019-06-17,1560729600000,267.73,276.0,266.81,273.16,339277.66707,1560815999999,91807270.7108816,185899,176231.60685,47694833.1998221,0
2019-06-18,1560816000000,273.14,273.58,261.45,264.66,319941.55156,1560902399999,85335852.9315235,184954,161423.04428,43079362.0320517,0
2019-06-19,1560902400000,264.68,270.0,263.59,268.14,208375.68381,1560988799999,55665919.1543959,111358,107462.88795,28711402.9639414,0
2019-06-20,1560988800000,268.16,273.63,265.71,271.22,200717.7737,1561075199999,53998507.956007,130438,101208.05863,27235688.3072728,0
2019-06-21,1561075200000,271.27,295.94,271.22,294.35,519818.06907,1561161599999,148641528.5342657,240649,272679.1028,77971386.6447649,0
2019-06-22,1561161600000,294.25,314.39,289.69,310.79,726254.67061,1561247999999,222036096.3352611,336414,374894.48528,114659501.4264564,0
2019-06-23,1561248000000,310.7,321.7,305.58,308.52,418812.02747,1561334399999,131252843.5293641,241819,213747.9718,67011837.5064919,0
2019-06-24,1561334400000,308.42,314.41,298.0,311.64,352791.26964,1561420799999,108439071.6445221,185588,182026.16675,56000322.4316279,0
2019-06-25,1561420800000,311.65,318.99,307.0,318.26,345559.65047,1561507199999,108143161.2256218,183415,188753.46606,59092901.4234648,0
2019-06-26,1561507200000,318.29,366.8,315.57,339.39,1008551.28721,1561593599999,341534154.5328709,477973,519610.70974,175965673.0356423,0
2019-06-27,1561593600000,339.53,347.0,280.01,298.35,1016826.449,1561679999999,315174509.7084831,449424,511748.69656,158858383.3223991,0
2019-06-28,1561680000000,298.35,313.58,295.22,311.05,529174.47722,1561766399999,161838706.7872334,260039,279799.14011,85559731.8105534,0
2019-06-29,1561766400000,310.95,324.74,295.18,317.62,425555.16264,1561852799999,130425514.0458484,233883,215633.39731,66117436.9500719,0
2019-06-30,1561852800000,317.64,323.5,290.12,292.7,489028.56835,1561939199999,149527443.5798294,265958,236869.51519,72463463.5202464,0
2019-07-01,1561939200000,292.89,303.49,280.13,295.07,489769.27421,1562025599999,142871936.7587887,247035,262574.76029,76683112.024154,0
2019-07-02,1562025600000,295.03,297.57,272.65,291.48,493772.96579,1562111999999,140020251.9277511,255019,249236.40932,70690548.149988,0
2019-07-03,1562112000000,291.47,302.89,285.0,301.14,370521.96637,1562198399999,109262202.2252374,203286,191658.42315,56521193.282856,0
2019-07-04,1562198400000,301.11,302.74,280.53,282.73,270791.36878,1562284799999,79507234.7409,155911,135349.3741,39751010.0773686,0
2019-07-05,1562284800000,282.86,294.89,280.78,287.47,261139.28341,1562371199999,75165110.6986579,151476,133187.74184,38346384.9054169,0
2019-07-06,1562371200000,287.32,296.71,285.28,288.29,196064.64705,1562457599999,57137782.5984704,122419,102266.21407,29822059.7840502,0
2019-07-07,1562457600000,288.29,309.69,284.25,304.72,246111.36595,1562543999999,73170809.7629514,146592,128914.23303,38323739.2389253,0
2019-07-08,1562544000000,304.72,313.74,300.78,311.97,289607.34177,1562630399999,88890021.7460584,156865,155290.87882,47663542.0548244,0
2019-07-09,1562630400000,311.96,318.19,302.69,307.46,309447.34927,1562716799999,96199378.5403265,183056,158621.20585,49313438.4680239,0
2019-07-10,1562716800000,307.46,314.18,281.04,289.23,457080.94063,1562803199999,135779813.6086586,241966,220628.79918,65634737.7922107,0
2019-07-11,1562803200000,289.23,289.23,262.12,268.63,501592.75211,1562889599999,136450969.6452713,278211,250154.92476,67985249.5938022,0
2019-07-12,1562889600000,268.67,278.99,266.21,274.62,266734.54213,1562975999999,72743548.0414527,150653,133477.16896,36403353.6742783,0
2019-07-13,1562976000000,274.53,275.04,262.2,268.79,205959.26849,1563062399999,55323572.09371,132115,103948.50825,27932555.7427887,0
2019-07-14,1563062400000,268.8,269.74,222.81,225.85,540052.58421,1563148799999,130785858.9998518,260313,256989.83281,62336864.2919122,0
2019-07-15,1563148800000,225.83,235.58,203.08,228.2,715991.20688,1563235199999,159784811.6372373,320571,370737.93141,82748710.0325845,0
2019-07-16,1563235200000,228.2,234.5,192.25,198.88,715604.83198,1563321599999,151473621.6451511,315783,350245.42111,74235131.6219668,0
2019-07-17,1563321600000,198.94,219.86,191.84,210.81,694854.10132,1563407999999,143020071.9619188,306708,363231.97342,74755310.406139,0
2019-07-18,1563408000000,210.8,229.65,205.71,225.73,609081.49094,1563494399999,132637638.7901553,264573,315755.33217,68768554.5442681,0
2019-07-19,1563494400000,225.75,226.23,212.52,220.73,371622.21865,1563580799999,81600507.572648,178357,190528.38687,41844302.3462034,0
2019-07-20,1563580800000,220.84,235.09,219.78,228.2,325393.97225,1563667199999,74182517.2396253,158590,169537.41035,38635155.0175273,0
2019-07-21,1563667200000,228.25,229.66,216.99,225.38,270046.1519,1563753599999,60421739.0469762,149561,140104.17634,31348016.1188576,0
2019-07-22,1563753600000,225.49,228.34,212.25,217.51,271310.40446,1563839999999,59602149.0419698,155651,135135.21114,29686484.5238861,0
2019-07-23,1563840000000,217.59,219.55,208.36,212.48,317876.48242,1563926399999,67930201.6731321,169515,167094.99959,35723920.9362872,0
2019-07-24,1563926400000,212.55,218.28,202.0,216.31,331162.6484,1564012799999,69281797.0165171,188919,171125.24668,35806472.7728322,0
2019-07-25,1564012800000,216.31,225.12,215.23,219.14,280370.29627,1564099199999,62017449.3573358,167223,143500.50787,31739139.4401324,0
2019-07-26,1564099200000,219.14,220.0,212.71,218.81,197781.98653,1564185599999,42839496.5355307,133271,98990.46002,21451386.7141219,0
2019-07-27,1564185600000,218.81,223.3,203.0,207.3,301209.41113,1564271999999,63931823.1551626,180170,144808.2727,30764264.4030654,0
2019-07-28,1564272000000,207.3,213.52,198.24,211.62,218801.16693,1564358399999,45414505.7900188,132599,112178.92834,23306098.1794536,0
2019-07-29,1564358400000,211.58,215.83,206.59,210.89,226941.28,1564444799999,47853275.1272464,133256,117589.6207,24797810.0260271,0
2019-07-30,1564444800000,210.84,214.36,204.4,209.58,222683.79393,1564531199999,46627086.4841072,129043,126515.06354,26492366.5375571,0
2019-07-31,1564531200000,209.57,218.79,209.2,218.42,207213.55658,1564617599999,44416634.9002688,122971,112082.92487,24015279.2823591,0
2019-08-01,1564617600000,218.42,219.39,210.54,216.84,186806.18844,1564703999999,40054998.6824046,116919,91849.72101,19701902.8080038,0
2019-08-02,1564704000000,216.8,222.18,214.31,217.61,206867.03039,1564790399999,45116694.8592759,123571,107794.76515,23519748.7564151,0
2019-08-03,1564790400000,217.69,224.51,216.62,222.14,181591.95296,1564876799999,40285734.5319214,110659,93873.07584,20826255.2668066,0
2019-08-04,1564876800000,222.14,223.34,216.9,221.79,135622.0258,1564963199999,29836777.6913328,90502,69386.02134,15271619.6386669,0
2019-08-05,1564963200000,221.79,236.25,221.79,233.54,307956.27211,1565049599999,70962003.8432999,173092,163211.99796,37595426.3569045,0
2019-08-06,1565049600000,233.53,239.15,223.03,226.28,341279.08159,1565135999999,78590684.0215889,172932,166236.76616,38300035.9255002,0
2019-08-07,1565136000000,226.31,231.25,220.95,226.1,279104.7037,1565222399999,63135096.4855769,159413,146171.93629,33073899.2259744,0
2019-08-08,1565222400000,226.11,228.5,215.51,221.39,236886.35423,1565308799999,52730777.0692849,132568,114109.47371,25416104.6077795,0
2019-08-09,1565308800000,221.38,221.79,207.3,210.53,232062.12757,1565395199999,49415315.754676,140538,115399.67299,24569637.0194787,0
2019-08-10,1565395200000,210.52,215.0,202.6,206.48,252614.02389,1565481599999,52534644.5700389,142706,128386.06493,26723409.6908843,0
2019-08-11,1565481600000,206.48,216.94,206.14,216.42,188474.09048,1565567999999,39875149.5480282,112904,98456.65063,20830756.9336701,0
2019-08-12,1565568000000,216.41,216.81,209.75,211.41,122760.94619,1565654399999,26091487.959004,85543,64061.87617,13616765.0787879,0
2019-08-13,1565654400000,211.58,214.3,204.0,209.3,166922.48201,1565740799999,34861802.3965168,102967,77187.83946,16124639.8676043,0
2019-08-14,1565740800000,209.31,209.9,183.49,187.1,325228.98931,1565827199999,63597043.1885792,171181,152334.65364,29840308.6371874,0
2019-08-15,1565827200000,187.08,189.95,181.23,188.03,237953.09426,1565913599999,44183760.7061055,119008,110230.51548,20470122.3189154,0
2019-08-16,1565913600000,187.98,188.39,178.04,184.88,282177.01584,1565999999999,51945182.4708607,150695,140331.02072,25845940.5162068,0
2019-08-17,1566000000000,184.83,187.0,181.83,185.59,138799.61508,1566086399999,25599796.9046516,101721,71194.91465,13132405.0101805,0
2019-08-18,1566086400000,185.67,197.91,183.35,194.33,175363.5062,1566172799999,33655229.0922308,102057,92430.25179,17745835.5299511,0
2019-08-19,1566172800000,194.32,203.59,192.7,202.28,239541.5978,1566259199999,47675347.062822,116606,122389.69465,24373123.0969118,0
2019-08-20,1566259200000,202.24,202.75,194.45,196.6,189297.75494,1566345599999,37412398.975662,109559,94655.34043,18715872.1720154,0
2019-08-21,1566345600000,196.55,197.2,179.53,187.45,284973.64194,1566431999999,53434048.9529292,150215,143327.26923,26891929.3785135,0
2019-08-22,1566432000000,187.45,195.14,182.8,190.35,245575.98772,1566518399999,46426395.0486722,160105,128088.29346,24209793.1584077,0
2019-08-23,1566518400000,190.36,196.19,188.16,194.02,192548.51552,1566604799999,37022930.5704567,128090,103654.44392,19932276.9172835,0
2019-08-24,1566604800000,194.02,194.09,185.63,190.6,167806.34294,1566691199999,31786227.8626633,104191,87395.56483,16560915.4171937,0
2019-08-25,1566691200000,190.6,192.4,182.8,186.54,169862.91522,1566777599999,31935951.290364,103115,85922.30698,16166046.5074682,0
2019-08-26,1566777600000,186.54,193.7,186.0,188.67,254397.79472,1566863999999,48298621.3154217,130551,130191.14191,24724798.0108531,0
2019-08-27,1566864000000,188.61,189.49,184.75,187.24,157898.563,1566950399999,29513243.50055,96138,82742.89368,15472438.951821,0
2019-08-28,1566950400000,187.3,188.25,166.48,173.03,334480.61761,1567036799999,59498959.9665215,146334,157842.22951,28080878.6621957,0
2019-08-29,1567036800000,173.03,173.5,163.61,169.01,295241.216,1567123199999,49838097.1661885,142645,148944.8435,25147070.1128861,0
2019-08-30,1567123200000,169.03,170.77,165.55,168.5,238616.68868,1567209599999,40216956.5994906,114316,122176.9996,20594004.0637259,0
2019-08-31,1567209600000,168.48,174.98,165.63,171.57,194999.19583,1567295999999,32983642.8432588,101425,103927.9217,17578505.1413091,0
2019-09-01,1567296000000,171.52,173.42,167.61,170.74,191140.52368,1567382399999,32627380.9318131,93036,105365.5583,17994754.9587878,0
2019-09-02,1567382400000,170.73,181.0,170.02,178.05,294627.31247,1567468799999,51446380.4485707,116596,158324.35888,27630121.2450927,0
2019-09-03,1567468800000,178.0,183.0,174.09,178.75,327857.85447,1567555199999,58621819.3554533,147758,169339.58256,30289715.3792245,0
2019-09-04,1567555200000,178.79,180.14,173.0,174.72,286226.25171,1567641599999,50629395.4918831,140298,150944.76267,26708432.4887996,0
2019-09-05,1567641600000,174.7,176.19,168.1,173.75,232753.83596,1567727999999,40247496.5629039,123424,119903.03976,20744424.5091044,0
2019-09-06,1567728000000,173.74,177.87,165.0,169.08,315822.37984,1567814399999,54567316.6059573,146974,159799.71519,27630766.570622,0
2019-09-07,1567814400000,169.11,180.8,168.3,177.62,253831.23169,1567900799999,44282963.3065402,134155,133267.63152,23253160.9813944,0
2019-09-08,1567900800000,177.58,184.18,176.13,181.19,290083.47501,1567987199999,52424648.7184664,143793,141391.15011,25550952.6497048,0
2019-09-09,1567987200000,181.18,185.38,176.01,180.54,273729.94868,1568073599999,49340881.2345897,140362,141443.31955,25513939.7660326,0
2019-09-10,1568073600000,180.52,184.36,177.0,179.81,238387.50999,1568159999999,43067898.9051214,116866,120273.5916,21739616.7388069,0
2019-09-11,1568160000000,179.87,182.8,173.0,178.28,278555.46708,1568246399999,49657474.9751696,130317,141851.70528,25297845.5038243,0
2019-09-12,1568246400000,178.3,182.38,176.62,180.72,203543.13663,1568332799999,36419973.2297372,102872,112207.26467,20089959.5402926,0
2019-09-13,1568332800000,180.71,181.38,177.54,180.95,264422.54059,1568419199999,47382425.1919217,109752,144556.81427,25900901.4487013,0
2019-09-14,1568419200000,180.96,188.79,179.75,188.13,279371.83423,1568505599999,51424561.3917001,113052,163939.13161,30184362.4581044,0
2019-09-15,1568505600000,188.14,190.45,185.76,189.03,288928.60827,1568591999999,54373471.3852245,106052,153265.22338,28851541.5617546,0
2019-09-16,1568592000000,189.05,199.44,188.3,197.22,551006.81686,1568678399999,106449156.0300247,166031,287085.88662,55479062.6795736,0
2019-09-17,1568678400000,197.23,215.13,195.74,207.84,715863.2262,1568764799999,145945114.8695818,214041,364269.0599,74305060.6653879,0
2019-09-18,1568764800000,207.85,217.27,207.66,210.21,539028.51013,1568851199999,114703107.2717186,182943,266269.5488,56661498.9135598,0
2019-09-19,1568851200000,210.27,223.94,202.3,220.24,844358.82155,1568937599999,179595728.8138375,230867,419271.71181,89171155.2111721,0
2019-09-20,1568937600000,220.26,221.54,212.05,218.03,437804.12669,1569023999999,95069640.6241525,133129,220337.02958,47843315.1373283,0
2019-09-21,1569024000000,218.01,221.5,213.2,215.05,417891.5242,1569110399999,90638548.2352924,105391,207179.70785,44946677.5338025,0
2019-09-22,1569110400000,215.04,215.61,206.1,211.2,445388.94787,1569196799999,93662351.5045333,108397,223157.30567,46925558.4318157,0
2019-09-23,1569196800000,211.2,211.68,198.65,201.29,392437.07084,1569283199999,80922890.4608859,121866,195784.51789,40407536.3329092,0
2019-09-24,1569283200000,201.25,202.98,150.03,165.81,1478218.82714,1569369599999,263412071.5312026,383778,729145.32328,129975736.5432907,0
2019-09-25,1569369600000,165.72,174.85,161.88,169.96,879001.46213,1569455999999,147619414.1358966,251456,447020.54762,75075150.3165501,0
2019-09-26,1569456000000,169.96,171.01,152.11,165.92,779942.17148,1569542399999,127948136.2708905,202020,391258.95488,64200383.8009655,0
2019-09-27,1569542400000,165.92,176.72,161.03,173.79,634932.96707,1569628799999,106461443.899721,183611,329233.87612,55179324.539611,0
2019-09-28,1569628800000,173.83,175.49,168.0,173.49,521775.46593,1569715199999,90120971.1669136,159337,270120.29369,46660616.64463,0
2019-09-29,1569715200000,173.5,174.5,164.12,169.24,410855.12176,1569801599999,69327213.6474489,136438,207251.58216,34973566.9837282,0
2019-09-30,1569801600000,169.26,181.24,165.01,180.85,580295.3997,1569887999999,100443187.7716862,175354,305126.83015,52861123.0457749,0
2019-10-01,1569888000000,180.89,185.53,173.19,175.66,609972.52717,1569974399999,109365005.3617921,168529,297585.37703,53364455.2516213,0
2019-10-02,1569974400000,175.65,181.29,173.65,180.24,348268.1162,1570060799999,61530973.8042317,96660,176207.85499,31146275.9420526,0
2019-10-03,1570060800000,180.24,180.72,169.55,174.69,354756.78478,1570147199999,62001237.4817829,101114,170712.79827,29848620.5654113,0
2019-10-04,1570147200000,174.71,178.98,170.74,175.55,333897.63876,1570233599999,58470302.1445434,89655,178481.72947,31249755.4576251,0
2019-10-05,1570233600000,175.55,176.71,172.02,176.25,278488.61771,1570319999999,48647162.438982,90341,148677.3776,25974848.8935678,0
2019-10-06,1570320000000,176.23,177.04,167.68,170.1,314932.39629,1570406399999,54241930.1254795,114662,150053.25603,25855508.5685196,0
2019-10-07,1570406400000,170.08,182.32,168.68,179.85,496523.48038,1570492799999,87617964.5675863,159802,269524.79092,47538485.1585836,0
2019-10-08,1570492800000,179.88,184.87,177.0,180.6,400832.37828,1570579199999,72432729.9845929,139925,198505.85063,35879440.8814166,0
2019-10-09,1570579200000,180.61,195.53,178.96,192.62,562506.82189,1570665599999,105551736.4844096,182290,296581.72445,55656345.7032833,0
2019-10-10,1570665600000,192.61,194.2,186.88,191.14,436588.58452,1570751999999,83367952.3933486,150166,226305.55384,43218136.0930318,0
2019-10-11,1570752000000,191.18,196.65,179.41,180.72,621693.63125,1570838399999,115872479.7661273,181427,300995.2989,56109324.6919131,0
2019-10-12,1570838400000,180.65,184.64,177.59,179.68,290415.22038,1570924799999,52895345.3826257,118775,147805.76792,26936589.7404453,0
2019-10-13,1570924800000,179.65,184.95,178.52,180.99,247589.23231,1571011199999,45067340.4221513,113448,124690.60376,22703924.6468929,0
2019-10-14,1571011200000,180.98,187.54,180.43,186.72,279732.84612,1571097599999,51494870.2773636,123915,145915.38133,26856962.9179609,0
2019-10-15,1571097600000,186.7,188.37,175.96,180.49,405466.38109,1571183999999,73998014.4472151,155734,200056.7357,36519397.8315739,0
2019-10-16,1571184000000,180.52,181.44,171.81,174.47,347764.93459,1571270399999,61180262.7759032,151051,174413.51344,30692249.7207744,0
2019-10-17,1571270400000,174.52,178.96,172.61,177.16,298795.8198,1571356799999,52578052.9440327,133295,157556.94002,27723058.4212719,0
2019-10-18,1571356800000,177.17,177.44,168.66,172.74,319602.48508,1571443199999,55285684.61343,139612,152605.77187,26410422.9471261,0
2019-10-19,1571443200000,172.78,174.98,169.44,171.79,296918.73026,1571529599999,51269466.0425387,127763,153698.71472,26548317.2330443,0
2019-10-20,1571529600000,171.84,176.88,169.21,175.22,299141.07152,1571615999999,51654250.0652548,125469,161874.58359,27947258.5306227,0
2019-10-21,1571616000000,175.18,177.9,171.59,173.98,270608.51385,1571702399999,47204344.2406268,128045,140196.68285,24473074.1874633,0
2019-10-22,1571702400000,174.0,175.04,170.3,171.2,255429.41624,1571788799999,44176123.2085981,123180,125146.21334,21648645.7813629,0
2019-10-23,1571788800000,171.19,171.49,153.45,162.35,746955.09806,1571875199999,121126428.2285973,238790,349055.6466,56615958.4102614,0
2019-10-24,1571875200000,162.35,163.72,158.72,160.38,387310.83766,1571961599999,62419095.1068171,159778,201844.94482,32531887.3359917,0
2019-10-25,1571961600000,160.39,187.78,160.25,181.5,904832.86059,1572047999999,157496890.7226022,267143,477807.72341,83125683.1184057,0
2019-10-26,1572048000000,181.53,197.74,173.8,179.49,1211737.43684,1572134399999,222906937.7909978,373782,616841.96023,113546883.0988435,0
2019-10-27,1572134400000,179.42,188.7,176.22,183.75,724423.40525,1572220799999,132329593.3936198,262415,385013.11426,70337311.6617526,0
2019-10-28,1572220800000,183.84,189.48,180.35,181.72,582179.44545,1572307199999,106933716.670613,225343,295482.30631,54279347.8798403,0
2019-10-29,1572307200000,181.67,192.74,181.26,190.46,529964.5054,1572393599999,99024969.8434844,212841,269645.51621,50376777.2762609,0
2019-10-30,1572393600000,190.45,191.71,179.28,183.13,537770.43056,1572479999999,99508269.890319,194946,264989.49925,48993402.7332499,0
2019-10-31,1572480000000,183.14,185.27,177.66,182.18,410969.86104,1572566399999,74696032.7315675,167038,210699.39971,38302299.7730547,0
2019-11-01,1572566400000,182.19,184.5,177.02,182.85,331519.76963,1572652799999,60092727.1391759,154534,176366.39217,31984647.8842037,0
2019-11-02,1572652800000,182.86,186.0,181.53,182.91,179864.39739,1572739199999,32936676.7082053,107048,89462.03413,16385817.1028025,0
2019-11-03,1572739200000,182.9,184.7,178.95,181.54,232621.52147,1572825599999,42260620.3770286,109861,117372.86999,21322878.2906018,0
2019-11-04,1572825600000,181.53,188.64,180.36,185.71,321175.29134,1572911999999,59357371.3141338,147624,174839.08251,32310789.0023629,0
2019-11-05,1572912000000,185.71,192.51,182.22,188.68,389668.6472,1572998399999,73036074.7809727,184562,200247.68513,37563350.6707834,0
2019-11-06,1572998400000,188.65,195.09,187.72,191.16,343219.9224,1573084799999,65471595.2070074,160110,173260.42539,33061667.0658034,0
2019-11-07,1573084800000,191.16,192.27,184.59,186.68,309882.08206,1573171199999,58150631.2768295,152881,155433.46587,29169549.299448,0
2019-11-08,1573171200000,186.67,188.26,181.41,183.74,365029.75027,1573257599999,67305417.4050575,167904,175732.31788,32419070.5580489,0
2019-11-09,1573257600000,183.71,185.79,182.63,184.89,192073.38044,1573343999999,35441967.7656995,112521,97836.42113,18053843.3756073,0
2019-11-10,1573344000000,184.86,191.58,183.3,188.96,274940.53448,1573430399999,51648623.2863399,133008,139412.49207,26196034.4376513,0
2019-11-11,1573430400000,188.96,190.19,184.06,184.98,255579.93429,1573516799999,47746876.4565624,128079,125060.86932,23366849.5046364,0
2019-11-12,1573516800000,184.98,187.65,182.41,187.09,256782.63119,1573603199999,47636043.3528847,124488,130189.09727,24161522.4252667,0
2019-11-13,1573603200000,187.09,189.66,185.3,188.11,197273.84001,1573689599999,36936429.9359435,89631,101255.98817,18965818.2535188,0
2019-11-14,1573689600000,188.07,188.72,183.34,184.92,245505.29971,1573775999999,45523714.0985551,114266,117241.99539,21743851.2765566,0
2019-11-15,1573776000000,184.93,186.7,177.67,180.0,407466.78964,1573862399999,74217250.1727187,156868,196587.25275,35827558.0803339,0
2019-11-16,1573862400000,179.99,183.46,179.3,182.37,172801.52576,1573948799999,31378510.0153897,89596,86531.48564,15713912.2309038,0
2019-11-17,1573948800000,182.37,186.09,180.0,183.82,198892.4372,1574035199999,36509968.6991013,93753,99564.29673,18284470.261242,0
2019-11-18,1574035200000,183.82,184.06,175.01,178.2,293551.23632,1574121599999,52985734.2807839,131823,134230.72271,24254035.0782702,0
2019-11-19,1574121600000,178.2,178.52,172.65,175.94,275886.6411,1574207999999,48414106.9569336,125824,138098.32741,24234932.9983965,0
2019-11-20,1574208000000,175.93,177.41,173.5,174.72,216315.93309,1574294399999,38001672.1930986,106534,105958.65927,18616351.3319533,0
2019-11-21,1574294400000,174.75,175.85,157.26,161.01,473895.92992,1574380799999,78641896.2303806,178521,234632.37028,38906646.5015915,0
2019-11-22,1574380800000,161.02,162.79,138.0,149.56,977977.23794,1574467199999,147595324.5643929,324167,460516.29463,69562234.114763,0
2019-11-23,1574467200000,149.55,154.33,146.11,151.84,369721.0996,1574553599999,55595157.5640424,177816,188200.09056,28306514.6769532,0
2019-11-24,1574553600000,151.84,152.86,138.62,139.96,352319.21558,1574639999999,51503705.1777392,158774,169721.62425,24806572.1068147,0
2019-11-25,1574640000000,139.99,151.5,131.45,145.69,749675.41303,1574726399999,106186791.3371651,238649,369097.78378,52341190.6192298,0
2019-11-26,1574726400000,145.81,149.97,143.37,147.47,354023.04298,1574812799999,51873405.0392909,132207,172671.00371,25305494.2180026,0
2019-11-27,1574812800000,147.47,155.54,140.84,152.62,564796.4284,1574899199999,83505998.0548896,192325,290667.89068,43041430.8830502,0
